Date,Open,High,Low,Close,Adj Close,Volume
2019-01-28,193.139999,193.449997,191.070007,193.199997,190.245651,3156600
2019-01-29,195.009995,199.889999,194.199997,196.949997,193.938324,4311100
2019-01-30,198.220001,200.110001,194.630005,199.270004,196.222839,2168100
2019-01-31,198.800003,200.889999,197.740005,200.300003,197.237091,3338400
2019-02-01,201.490005,201.770004,198.289993,199.160004,196.114517,2239400
2019-02-04,199.009995,200.259995,196.250000,200.210007,197.148468,1973600
2019-02-05,200.720001,201.130005,199.729996,201.119995,198.044540,2036900
2019-02-06,201.220001,203.080002,200.250000,202.570007,199.472382,1672400
2019-02-07,201.020004,202.399994,198.860001,199.839996,196.784119,1949400
2019-02-08,199.220001,199.850006,197.899994,199.820007,196.764435,1451800
2019-02-11,200.929993,201.199997,199.639999,200.910004,197.837769,1513500
2019-02-12,202.869995,206.789993,202.190002,206.570007,203.411224,2623000
2019-02-13,207.089996,210.399994,206.589996,209.720001,206.513031,2967300
2019-02-14,206.589996,207.119995,204.050003,204.929993,203.191452,2229700
2019-02-15,206.460007,208.970001,206.000000,208.860001,207.088120,2000400
2019-02-19,207.910004,209.149994,207.389999,208.410004,206.641937,1534400
2019-02-20,208.929993,208.970001,207.320007,208.529999,206.760910,1879100
2019-02-21,208.160004,209.110001,207.250000,207.770004,206.007370,1737600
2019-02-22,207.770004,209.660004,207.149994,209.350006,207.573959,1534200
2019-02-25,210.470001,211.350006,210.339996,210.580002,208.793533,2183500
2019-02-26,210.580002,211.589996,209.369995,209.380005,207.603714,1671300
2019-02-27,209.600006,209.690002,208.160004,209.029999,207.256668,1540600
2019-02-28,209.050003,209.050003,206.960007,207.389999,205.630585,2121700
2019-03-01,208.809998,209.759995,206.899994,207.490005,205.729752,1754400
2019-03-04,208.990005,209.979996,205.740005,206.860001,205.105087,1989900
2019-03-05,205.580002,207.250000,203.839996,203.839996,202.110703,2744500
2019-03-06,204.729996,204.789993,202.759995,202.800003,201.079529,1825300
2019-03-07,202.559998,202.559998,198.500000,199.860001,198.164474,3339600
2019-03-08,198.380005,201.169998,198.000000,200.889999,199.185730,1724500
2019-03-11,201.880005,207.160004,201.660004,207.100006,205.343048,2385300
2019-03-12,207.839996,208.389999,205.380005,205.800003,204.054077,2115100
2019-03-13,206.830002,207.300003,205.630005,206.660004,204.906784,2036700
2019-03-14,206.699997,207.449997,205.729996,207.380005,205.620682,1793400
2019-03-15,208.399994,208.660004,206.789993,208.080002,206.314743,4394700
2019-03-18,208.440002,208.600006,205.610001,208.490005,206.721268,1843600
2019-03-19,209.100006,210.539993,208.309998,209.020004,207.246765,2351600
2019-03-20,209.000000,210.509995,207.289993,208.300003,206.532867,1734600
2019-03-21,206.800003,210.160004,205.970001,209.610001,207.831757,2288100
2019-03-22,208.289993,208.490005,204.470001,204.660004,202.923752,2716100
2019-03-25,203.460007,205.470001,202.250000,203.210007,201.486053,2020600
2019-03-26,205.000000,207.639999,204.770004,207.240005,205.481873,1895600
2019-03-27,207.399994,207.940002,205.130005,207.160004,205.402542,2004000
2019-03-28,208.000000,208.740005,206.639999,208.529999,206.760910,1670600
2019-03-29,209.289993,209.500000,206.199997,207.779999,206.017273,2858300
2019-04-01,209.889999,212.389999,209.259995,211.940002,210.141983,2588400
2019-04-02,212.240005,212.699997,211.000000,212.130005,210.330383,1413500
2019-04-03,212.949997,213.929993,212.440002,213.130005,211.321899,1570000
2019-04-04,213.500000,215.270004,212.330002,215.029999,213.205780,1560900
2019-04-05,215.880005,216.490005,214.800003,215.410004,213.582550,1391100
2019-04-08,214.710007,215.070007,213.470001,215.020004,213.195862,1130000
2019-04-09,214.419998,214.570007,211.820007,211.960007,210.161819,1516500
2019-04-10,212.419998,212.710007,210.720001,212.110001,210.310547,1348600
2019-04-11,211.710007,213.710007,211.440002,213.529999,211.718491,1181200
2019-04-12,215.100006,217.490005,214.350006,217.419998,215.575500,1922400
2019-04-15,216.839996,217.360001,214.899994,215.830002,213.998993,1483300
2019-04-16,216.589996,217.669998,215.479996,216.899994,215.059906,1549600
2019-04-17,217.630005,219.330002,217.179993,217.639999,215.793625,1977600
2019-04-18,217.979996,219.669998,217.619995,218.880005,217.023117,1780100
2019-04-22,217.300003,219.399994,217.270004,218.539993,216.685989,1403500
2019-04-23,218.009995,219.550003,217.179993,219.500000,217.637848,1561800
2019-04-24,219.000000,219.750000,218.100006,219.080002,217.221420,2048900
2019-04-25,197.539993,198.960007,189.600006,190.720001,189.102005,14646200
2019-04-26,190.529999,192.250000,189.360001,191.669998,190.043945,4491300
2019-04-29,191.520004,192.190002,189.750000,190.210007,188.596344,3803400
2019-04-30,190.860001,190.860001,186.550003,189.509995,187.902267,4541000
2019-05-01,189.490005,189.710007,185.919998,186.070007,184.491470,3818500
2019-05-02,184.500000,186.500000,183.380005,184.750000,183.182663,5654900
2019-05-03,185.809998,186.690002,184.089996,185.220001,183.648666,4747700
2019-05-06,182.039993,183.110001,180.130005,183.039993,181.487152,6517600
2019-05-07,181.809998,181.899994,177.809998,179.119995,177.600418,5415600
2019-05-08,179.509995,180.529999,178.500000,178.589996,177.074905,2990500
2019-05-09,177.300003,177.399994,174.179993,175.279999,173.792999,5098200
2019-05-10,175.020004,176.330002,173.009995,175.860001,174.368073,5012300
2019-05-13,173.940002,174.580002,172.789993,174.070007,172.593262,5916700
2019-05-14,174.789993,176.970001,174.509995,175.210007,173.723602,4014000
2019-05-15,174.020004,175.649994,173.649994,174.119995,172.642838,3015500
2019-05-16,174.389999,174.389999,171.360001,171.809998,170.352432,4039500
2019-05-17,170.000000,170.259995,168.429993,169.089996,167.655502,4595000
2019-05-20,167.960007,167.960007,165.610001,166.250000,164.839600,4374600
2019-05-21,167.009995,167.419998,166.179993,167.300003,165.880692,4148200
2019-05-22,167.429993,170.759995,166.460007,169.740005,168.300003,4504200
2019-05-23,167.580002,168.300003,164.589996,165.869995,165.869995,3830200
2019-05-24,166.339996,167.419998,165.320007,166.089996,166.089996,2366900
2019-05-28,166.800003,166.990005,163.350006,163.350006,163.350006,4875100
2019-05-29,163.009995,163.800003,160.500000,161.399994,161.399994,3669000
2019-05-30,161.399994,162.270004,160.000000,160.580002,160.580002,2478700
2019-05-31,159.830002,160.740005,159.630005,159.750000,159.750000,3521900
2019-06-03,159.750000,161.500000,159.320007,160.039993,160.039993,3726500
2019-06-04,161.729996,165.089996,161.580002,164.289993,164.289993,3746800
2019-06-05,165.139999,165.830002,162.880005,163.850006,163.850006,3161600
2019-06-06,164.000000,166.350006,162.460007,164.720001,164.720001,3581800
2019-06-07,165.559998,167.089996,164.639999,166.610001,166.610001,2017700
2019-06-10,168.110001,170.220001,167.869995,168.289993,168.289993,2257600
2019-06-11,169.910004,170.360001,168.500000,168.910004,168.910004,2227200
2019-06-12,169.869995,170.149994,168.589996,169.009995,169.009995,2166400
2019-06-13,169.360001,169.899994,167.869995,168.850006,168.850006,2141500
2019-06-14,168.240005,168.250000,166.050003,166.690002,166.690002,2719200
